G0092;;AJINOMOTO Gyoza legumes 600g;8858639000258;7.50;10.0;4.95;0.0;1;;
G0093;;AJINOMOTO Gyoza poulet et legumes 600g;3700417302274;7.30;10.0;4.85;0.0;1;;
G0094;;AJINOMOTO Gyoza porc 600g;5905279248014;7.20;10.0;4.75;0.0;1;;
G0095;;AJINOMOTO Gyoza legumes epinards  600g;3700417301659;6.60;10.0;4.35;0.0;1;;
G0096;;AJINOMOTO Gyoza canard 600g;5905279248045;8.40;10.0;5.55;0.0;1;;
G0097;;AJINOMOTO Gyoza crevette 600g;3700417301789;12.10;10.0;7.99;0.0;1;;
G0098;;Kung Fu Food Raviolis agneau carottes 400g;5060284552270;5.00;25.0;3.29;0.0;1;;
G0099;;Kung Fu Food Raviolis poulet champignons 400g;5060284550153;5.00;25.0;3.29;0.0;1;;
G0100;;WANG Raviolis kimchi 675g;;5.80;12.0;3.85;0.0;1;;
G0101;;SYNEAR Pain vapeur oignons 360g;6921665703591;3.30;18.0;2.15;0.0;1;;
G0102;;Crevettes vannamei crue s/c a/q 31-40 12U;8717853677892;7.80;96.0;6.25;0.0;1;;
G0103;;Crevettes vannamei cuites s/c a/q 31-40 12U;;10.18;48.0;8.15;0.0;1;;
G0104;;Pince de crabe surimi 800g;;5.60;48.0;3.65;0.0;1;;
G0105;;Seiches entieres nettoyees 41-60 12U;;8.00;12.0;6.45;0.0;1;;
G0106;;Calamar patagonique nettoye 900g;;11.70;9.0;9.35;0.0;1;;
G0107;;BON DIM Canard chinois /2;6945845551031;9.50;0.0;5.20;0.0;1;;
G0108;;MEIRUN Gyoza boeuf et poivre noir 410g;5419980136022;5.90;0.0;3.90;0.0;1;;
G0109;;MEIRUN Gyoza porc et ciboulette 410g;5419980136084;5.80;0.0;3.87;0.0;1;;
G0110;;MEIRUN Gyoza poulet et legumes 410g;5430002627434;5.90;0.0;3.92;0.0;1;;
G0111;;MEIRUN Gyoza porc et capsella 410g;5419980136046;5.90;0.0;3.92;0.0;1;;
G0112;;MEIRUN Gyoza porc et choux 410g;5419980094926;5.70;0.0;3.70;0.0;1;;
G0113;;EURODUMPLING Xiaolongbao porc 500g;5430002627373;7.00;0.0;4.62;0.0;1;;
G0114;;Ailes de poulets full 14;;10.00;0.0;0.00;0.0;1;;
G0115;;Asiatico Aie hache 10*1kg;;15.20;2.0;13.80;0.0;1;;
G00D0;;DIVERS;;0.00;0.0;0.00;0.0;1;;
G00D2;;CRABE BLEU;;16.00;0.0;0.00;0.0;1;;
G00D1;;DIVERS1;;0.00;0.0;0.00;0.0;1;;
G0116;;Blanc de poulet DV H 6*2kg;;0.00;2.0;42.00;0.0;1;;
G0117;;Ailes de poulet sans bout DV H;;0.00;6.0;25.80;0.0;1;;
G0118;;Filet de panga 170-220 blue 10*1kg;;28.20;10.0;23.50;0.0;1;;
G0119;;Crevettes argentine 20-30 2kg;;0.00;6.0;17.48;0.0;1;;
G0120;;Filets de rouget  a/peau 120-150 pcs;;0.00;12.0;9.05;0.0;1;;
G0121;;MINGS FOODS Crepes canard laque;;7.10;10.0;4.35;0.0;1;;
G0122;;Cuisse de poulet avec peau 2*5kg;;43.20;2.0;36.00;0.0;1;;
G0123;;Unagi anguille 160g;;7.04;25.0;4.40;0.0;1;;
G0124;;Xiao long bao 5/100;;27.90;10.0;19.99;0.0;1;;
G0125;;VANAMEI PR SCAMPIS 16/20 S/C;5404011966433;15.90;20.0;7.95;0.0;1;;
G0126;;wo tiep 50pcs;;13.95;8.0;9.99;0.0;1;;
G0127;;Hakau 100pcs;;31.50;5.0;22.50;0.0;1;;
G0128;;Perles de coco 50pcs;;19.15;6.0;13.70;0.0;1;;
G0129;;Boulette de poissons Fuzhou;8713825449085;5.60;0.0;4.06;0.0;1;;
G0130;;Boulette de calamar;8436032780917;5.10;0.0;3.69;0.0;1;;
G0131;;Spareribs 10kg;;0.00;2.0;45.00;0.0;1;;
G0132;;Homard sans pinces cuites;;0.00;0.0;86.80;0.0;1;;
G0133;;Crepe canard;5060091680005;6.45;10.0;4.35;0.0;1;;
G0134;;Boulettes crabe homard;9557240138501;5.70;0.0;0.00;0.0;1;;
G0135;;Darn de sable ;8716789005977;7.70;0.0;0.00;0.0;1;;
G0136;;Calamar nettoye;;8.40;0.0;0.00;0.0;1;;
G0137;;Glace mokka 5L;5410410005055;11.20;2.0;7.95;0.0;1;;
G0138;;FISHERMAN Crabe Kanimi;;7.55;10.0;4.55;0.0;1;;
G0139;;FISHERMAN Surimi maki;;7.40;10.0;4.49;0.0;1;;
G0140;;ASIAN CHOICE Salade wakame;;1.90;40.0;1.19;0.0;1;;
G0141;;ASIAN CHOICE Galanga;;0.00;0.0;0.00;0.0;1;;
G0142;;DODO Mini CHIKUWA;8888450914021;3.60;30.0;2.19;0.0;1;;
G0143;;DODO Gat de poisson tofu;8888450910795;3.60;30.0;2.15;0.0;1;;
G0144;;CHIMEI Bun patate douce mauve;4711926789561;10.50;10.0;7.25;0.0;1;;
G0145;;CHIMEI Mantou taro;4711926776325;4.90;12.0;2.99;0.0;1;;
G0146;;WEIMEI Bao viande L;8051566831968;4.80;12.0;2.95;0.0;1;;
G0147;;WEIMEI Mantou;8051566831920;3.90;14.0;2.39;0.0;1;;
G0148;;HAPPY BELLY Pain chinois;8888003041211;3.40;12.0;2.05;0.0;1;;
G0149;;CHINATOWN dessert Sesame&Cacahuete;8888773200023;1.80;24.0;1.07;0.0;1;;
G0150;;CHINATOWN dessert Sesame;8888773200016;1.80;24.0;1.07;0.0;1;;
G0151;;CHINATOWN dessert Haricots rouges;8888773228027;2.00;24.0;1.19;0.0;1;;
G0152;;CHINATOWN dessert Cacahuetes;;2.00;24.0;1.19;0.0;1;;
G0153;;MOON Mochi The vert;5027324001174;5.90;10.0;3.89;0.0;1;;
G0154;;MOON Mochi Yuzu&Citron;5027324001822;5.90;10.0;3.89;0.0;1;;
G0155;;MOON Mochi Framboise;5027324001235;5.90;10.0;3.89;0.0;1;;
G0156;;MOON Mochi Vanille;5027324001181;5.90;10.0;3.89;0.0;1;;
G0157;;MOON Mochi Mangue;5027324001228;5.90;10.0;3.89;0.0;1;;
G0158;;Nuggets speciales;;48.90;1.0;40.80;0.0;1;;
G0159;;Scampis black tiger 16/20 a/c;7438245027071;18.50;6.0;12.96;0.0;1;;
G0161;;Tentacules de calamars;8603079900905;6.90;10.0;4.80;0.0;1;;
G0160;;Poissons;6927543943189;13.00;0.0;0.00;0.0;1;;
G0162;;Homard canadien cuit;;9.90;30.0;7.50;0.0;1;;
G0163;;MUSOLITO 10*1KG;;49.20;1.0;41.00;0.0;1;;
G0164;;Ribs ;;5.90;16.5;4.99;0.0;1;;
G0165;;TAJ Samoussa agneau;;7.90;15.0;4.79;0.0;1;;
G0166;;;;5.90;16.5;4.99;0.0;1;;
H0001;;Baguettes chinoise 10pcs;2135081100061;2.00;0.0;0.00;0.0;3;;
H0002;;SHIBAZI hachoir inox;6920264512399;45.00;0.0;0.00;0.0;3;;
H0003;;SHIBAZI hachoir classic D1;6920264515604;38.00;0.0;0.00;0.0;3;;
H0004;;SHIBAZI hachoir classic D2;6920264515758;38.00;0.0;0.00;0.0;3;;
H0005;;SHIBAZI hachoir classic D3;6935732717152;38.00;0.0;0.00;0.0;3;;
H0006;;Spatule tippan angle ;6954131044225;9.00;0.0;0.00;0.0;3;;
H0007;;Spatule tippan arrondi;6954131044287;9.00;0.0;0.00;0.0;3;;
H0008;;Spatule tippan classic 120;;16.00;0.0;0.00;0.0;3;;
H0009;;Spatule tippan classic grande ;;13.00;0.0;0.00;0.0;3;;
H0010;;Cuillieres de service ;;6.00;0.0;0.00;0.0;3;;
H0011;;Bac bain-marie 18-16-10;;3.50;0.0;0.00;0.0;3;;
H0012;;Bac bain-marie 27-16-15;;6.50;0.0;0.00;0.0;3;;
H0013;;Bac bain-marie 32-18-10;;9.50;0.0;0.00;0.0;3;;
H0014;;Bac bain-marie 32-17-10;;19.00;0.0;0.00;0.0;3;;
H0015;;Bac bain-marie 32-17-07;;14.50;0.0;0.00;0.0;3;;
H0016;;JIWINS Saladiere 27/07;;5.00;0.0;0.00;0.0;3;;
H0017;;Couvercle inox 29/19;;8.00;0.0;0.00;0.0;3;;
H0018;;Bac cuissons vapeur 32-17-07;;14.50;0.0;0.00;0.0;3;;
H0019;;Bac cuissons vapeur 32-17-10;;19.00;0.0;0.00;0.0;3;;
H0020;;Bac bain-marie 53-33-04;;18.50;0.0;0.00;0.0;3;;
H0021;;Bac bain-marie 53-33-10;;31.00;0.0;0.00;0.0;3;;
H0022;;Bac cuissons vapeur 53-33-04;;25.00;0.0;0.00;0.0;3;;
H0023;;Bac cuissons vapeur 53-33-07;;35.00;0.0;0.00;0.0;3;;
H0024;;Bol inox 14/07;;3.00;0.0;0.00;0.0;3;;
H0025;;Bol inox 22/09;6955167306332;5.50;0.0;0.00;0.0;3;;
H0026;;Bol inox 23/10;6923491301200;6.50;0.0;0.00;0.0;3;;
H0027;;Bol inox 25/10;6955167306356;7.50;0.0;0.00;0.0;3;;
H0028;;Bol inox 29/11;6955167306370;8.50;0.0;0.00;0.0;3;;
H0029;;Bol inox 33/12;6955167306394;9.50;0.0;0.00;0.0;3;;
H0030;;Entonnoir inox;;6.00;0.0;0.00;0.0;3;;
H0031;;Pince a service;;9.00;0.0;0.00;0.0;3;;
H0032;;Spatule a coude ;;20.00;0.0;0.00;0.0;3;;
H0033;;Pelle a fritures 26/36;;30.80;0.0;0.00;0.0;3;;
H0034;;Pelle a fritures 26/46;;35.00;0.0;0.00;0.0;3;;
H0035;;Araignee 26/37;6956238643042;19.00;0.0;0.00;0.0;3;;
H0036;;Passoire manche en bois 24/35;8006688040071;18.70;0.0;0.00;0.0;3;;
H0037;;Ecumoire 15/23;;8.60;0.0;0.00;0.0;3;;
H0039;;Araignee 16/26;6954131080063;8.90;0.0;0.00;0.0;3;;
H0040;;Passoire renforcee 26/44;;67.00;0.0;0.00;0.0;3;;
H0041;;Fouet geant 1m;;60.20;0.0;0.00;0.0;3;;
H0042;;Casserole 20/10;;19.70;0.0;0.00;0.0;3;;
H0043;;Marmite 33/20;;57.50;0.0;0.00;0.0;3;;
H0044;;Cocotte minute 34/20;;0.00;0.0;0.00;0.0;3;;
H0045;;Presse-puree;;24.00;0.0;0.00;0.0;3;;
H0046;;Pince a glacon ;;3.20;0.0;0.00;0.0;3;;
H0047;;Passoire 320mm;;12.80;0.0;0.00;0.0;3;;
H0048;;Passoire 360mm;;15.70;0.0;0.00;0.0;3;;
H0049;;Passoire 430mm;;22.50;0.0;0.00;0.0;3;;
H0050;;WOK acier carbone 350mm;8715226881044;38.00;0.0;0.00;0.0;3;;
H0051;;WOK acier carbone 400mm;;26.00;0.0;0.00;0.0;3;;
H0052;;Manche en bois ;;2.00;0.0;0.00;0.0;3;;
H0053;;Louche pour wok ;;15.00;0.0;0.00;0.0;3;;
H0054;;Butterfly Florida water 195ml;4891200005010;15.00;0.0;0.00;0.0;3;;
H0055;;Pot en Terracota;;15.00;0.0;0.00;0.0;3;;
H0056;;Pot en granite;;15.00;0.0;0.00;0.0;3;;
H0060;;Melangeurs;;0.50;0.0;0.00;0.0;3;;
H0061;;Clay pot ;;15.70;0.0;0.00;0.0;3;;
H0062;;Cuisseur a riz 23L;;251.70;0.0;0.00;0.0;3;;
H0063;;Cuisseur a riz 18L;;227.50;0.0;0.00;0.0;3;;
H0064;;Bol salade petit ;;4.60;0.0;0.00;0.0;3;;
H0065;;Chinese glass orb;;18.50;0.0;0.00;0.0;3;;
H0066;;Poele grille no stick 16/5;;13.00;0.0;0.00;0.0;3;;
H0067;;WOK acier carbone ;;0.00;0.0;0.00;0.0;3;;
H0068;;Araignee 26/42;6956238643059;56.30;0.0;0.00;0.0;3;;
H0069;;CAR TOY 1/15;;25.50;0.0;0.00;0.0;3;;
H0070;;Menage divers ;;1.90;0.0;0.00;0.0;3;;
H0071;;Divers;;1.20;0.0;0.00;0.0;3;;
H0072;;Bol profond KR;;9.60;0.0;0.00;0.0;3;;
H0073;;THEIER ;6942338601549;25.00;0.0;0.00;0.0;3;;
H0074;;PANIER VAPEUR ;;1.50;0.0;0.00;0.0;3;;
H0075;;EPONGE METALIQUE;;8.50;0.0;0.00;0.0;3;;
I0001;;ASAHI Biere Japonais ;8008440249227;2.00;48.0;1.50;0.0;3;;
I0002;;TAIJADE Vin de lychee ;4711588865641;8.60;0.0;0.00;0.0;3;;
I0003;;CHANG Biere Thai classic 320ml;8851994513012;2.00;48.0;1.50;0.0;3;;
I0004;;SINGHA Biere Thai 330ml;8850999112107;2.10;48.0;1.55;0.0;3;;
I0005;;TSINGTAO Biere Chinoise 330ml;6901035601030;1.45;120.0;0.00;0.0;3;;
I0006;;Vin de lychee 600ml 14%;6910614501289;5.90;120.0;3.50;0.0;3;;
I0007;;GL Vin Shaoshing;6907951471672;2.70;12.0;1.70;0.0;3;;
I0008;;HUA TIAO Vin Shaoshing ;6910614501258;9.40;12.0;5.85;0.0;3;;
I0009;;TSINGTAO carton;6901035605403;30.25;0.0;0.00;0.0;3;;
I0010;;MEI KUEI  LU;6942524200129;23.20;6.0;12.86;0.0;3;;
I0011;;KAO LIANG CHIEW;6942524200143;24.50;6.0;13.54;0.0;3;;
I0012;;JINRO Soju Chamisul;8801048941001;6.10;20.0;3.21;0.0;3;;
I0013;;JINRO Soju Prune;8801048179121;5.90;20.0;2.90;0.0;3;;
I0014;;JINRO Soju Peche;8801048179169;5.90;20.0;2.90;0.0;3;;
I0015;;JINRO Soju Fraise;8801048179145;5.90;20.0;2.90;0.0;3;;
I0016;;JINRO Soju Raisin;8801048179107;5.90;20.0;2.90;0.0;3;;
J0001;;CORDONS ELASTIQUES 8mm*90cm 2pcs;6923550205180;2.50;12.0;1.07;0.0;3;;
J0002;;CORDONS ELASTIQUES 8mm*90cm;6923550205203;2.70;12.0;1.25;0.0;3;;
J0003;;CEINTURE DE TENSION 25mm*4.5M;6923550205210;3.50;12.0;1.67;0.0;3;;
J0004;;CORDONS ELASTIQUES 1.5*150cm  2pcs;6923550205296;1.80;12.0;0.92;0.0;3;;
J0005;;CORDONS ELASTIQUES 8mm*120cm 2pcs;6923550235774;0.00;12.0;0.77;0.0;3;;
J0006;;CORDONS ELASTIQUES 8mm*90cm 2pcs;6923550235767;0.00;12.0;0.68;0.0;3;;
J0007;;HUILEUR 500cc;6923550236429;0.00;10.0;2.03;0.0;3;;
J0008;;FILET DE COFFRE 40cm*40cm;6923550250852;0.00;12.0;0.79;0.0;3;;
J0009;;CORDONS ELASTIQUES 10mm*200cm;69704773935757;0.00;12.0;0.80;0.0;3;;
J0010;;BACHES 2*2M;6941215686275;0.00;10.0;1.67;0.0;3;;
J0011;;BACHES 3*3M;6941215806299;0.00;10.0;3.38;0.0;3;;
J0012;;BACHES 3*4M;6941215806305;0.00;10.0;4.20;0.0;3;;
J0013;;BACHES 4*6M;6941215806343;0.00;12.0;8.20;0.0;3;;
J0014;;CORDONS ELASTIQUES 8mm*60cm;6941215822251;0.00;12.0;0.46;0.0;3;;
J0015;;CORDONS ELASTIQUES 8mm*150cm;6941215822282;0.00;12.0;0.54;0.0;3;;
J0016;;TENDEUR DE BANDE 15" 2pcs;6941494791125;0.00;12.0;1.94;0.0;3;;
J0017;;FILET DE COFFRE 80*120cm;6941688837257;0.00;12.0;2.97;0.0;3;;
J0018;;BACHES 3*5M;6941688837721;0.00;10.0;5.13;0.0;3;;
J0019;;SANGLE A CLIQUET 2.5cm*5M 2pcs;6941220018328;0.00;12.0;3.33;0.0;3;;
J0020;;SANGLE A CLIQUET 2.5cm*4.5M;6941220018335;0.00;12.0;2.02;0.0;3;;
J0021;;SANGLE A CLIQUET 2.5cm*4.5M 2pcs;6941220018373;0.00;10.0;6.13;0.0;3;;
J0022;;HUILEUR 250CC;6941220031556;0.00;10.0;1.02;0.0;3;;
J0023;;GANTS DE JARDINAGE ET BRICOLAGE ;6923550214915;0.70;24.0;0.35;0.0;3;;
J0024;;GANTS DE JARDINAGE ET BRICOLAGE ;6923550214922;0.70;24.0;0.35;0.0;3;;
J0025;;RUBAN D'AVERTISSEMENT 5cm*50m;6923550218357;1.20;12.0;0.60;0.0;3;;
J0026;;RUBAN ADHESIF 1.8cm*30m 2pcs;;0.00;0.0;0.00;0.0;32;;
J0027;;RUBAN ADHESIF 1.2cm*30m 3pcs;;0.00;0.0;0.00;0.0;32;;
J0028;;RUBAN ADHESIF 4.8cm*15m;;0.00;0.0;0.00;0.0;44;;
J0029;;RUBAN TEFLON 12mm*10m 2pcs;;0.00;0.0;0.00;0.0;44;;
J0030;;GANTS DE JARDINAGE ET BRICOLAGE ;;0.00;0.0;0.00;0.0;47;;
J0031;;RUBAN ADHESIF 48mm*8.5m;;0.00;0.0;0.00;0.0;3;;
J0032;;ATTACHES NYLON BLANC 5*500mm;;0.00;0.0;0.00;0.0;3;;
J0033;;BOUCHON D'OREILLES 6PCS;;0.00;0.0;0.00;0.0;3;;
J0034;;MASQUE POUR LES YEUX 18cm;;0.00;0.0;0.00;0.0;3;;
J0035;;RUBAN ADHESIF 48mm*8.5m;;0.00;0.0;0.00;0.0;3;;
J0036;;GANTS DE JARDINAGE ET DE BRICOLAGE;;0.00;0.0;0.00;0.0;3;;
J0037;;DEVIDOIR A RUBAN ;;0.00;0.0;0.00;0.0;3;;
J0038;;RUBAN TEFLON 19mm*30m;;0.00;0.0;0.00;0.0;3;;
J0039;;ATTACHES NYLON VERT 4*150mm 50;;0.00;0.0;0.00;0.0;3;;
J0040;;ATTACHES NYLON VERT 4*200mm 40;;0.00;0.0;0.00;0.0;3;;
J0041;;ATTACHES NYLON VERT 4*250m 30;;0.00;0.0;0.00;0.0;3;;
J0042;;ATTACHES NYLON VERT 4*300mm 25;;0.00;0.0;0.00;0.0;3;;
J0043;;ATTACHES NYLON VERT 4*350mm 20;;0.00;0.0;0.00;0.0;3;;
J0044;;ATTACHES NYLON VERT 5*400mm 12;;0.00;0.0;0.00;0.0;3;;
K0001;;LED 194G9N4X 2.0W;8433962922707;1.75;6.0;0.77;0.0;3;;
K0002;;LED 194G9N2X 3.5W;8433962922714;2.10;6.0;0.92;0.0;3;;
K0003;;LED-G95 GRANDE LAMPE ;8433962922752;5.30;3.0;3.34;0.0;3;;
K0004;;LED-G95 GRANDE LAMPE;8433962922769;5.30;3.0;3.34;0.0;3;;
K0005;;LED 194T26X 2.0W;8433962922776;1.90;6.0;0.83;0.0;3;;
K0006;;LED 194E14N1X 3.5W;8433962922783;2.05;6.0;0.90;0.0;3;;
K0007;;LED 194E14N1X 3.5W;8433962922790;2.05;6.0;0.90;0.0;3;;
K0008;;LED 194G4N3X 1.5W;8433962922806;1.80;6.0;0.78;0.0;3;;
K0009;;LED R7S 10W 3000K;8433962922813;4.30;5.0;2.67;0.0;3;;
K0010;;LED 195T26 2.0W;8433962922820;2.10;6.0;0.91;0.0;3;;
K0011;;LED 194G4N7 1.5W;8433962922837;1.30;6.0;0.58;0.0;3;;
K0012;;LED 194G9N2 3.5W ;8433962922844;2.05;6.0;0.90;0.0;3;;
K0013;;LED 194T26 2.0W;8433962922851;1.90;6.0;0.83;0.0;3;;
k0014;;LED 194G9N2 4.9W;8433962922868;2.00;6.0;1.13;0.0;3;;
K0015;;LED 194G4N3 1.5W;8433962922875;1.80;6.0;0.78;0.0;3;;
K0016;;LED R7S 10W;8433962922882;4.25;5.0;2.67;0.0;3;;
K0017;;LED STANDARD A60 E27 5W;8433962919738;2.00;6.0;1.26;0.0;3;;
K0018;;LED STANDARD A60 E27 5W;8433962919745;2.00;6.0;1.26;0.0;3;;
K0019;;LED STANDARD A60 E27 5W;8433962919769;1.50;6.0;0.65;0.0;3;;
K0020;;LED STANDARD A70 E27 21W;8433962919905;4.60;5.0;2.89;0.0;3;;
K0021;;LED STANDARD A70 E27 21W;8433962919912;4.60;5.0;2.89;0.0;3;;
K0022;;LED STANDARD A70 E27 22W;8433962919929;5.05;5.0;3.15;0.0;3;;
K0023;;LED STANDARD A70 E27 22W;8433962919936;5.05;5.0;3.15;0.0;3;;
K0024;;LED STANDARD A70 E27 23W;8433962919943;5.45;5.0;3.41;0.0;3;;
K0025;;LED STANDARD A70 E27 23W;8433962919950;5.45;5.0;3.41;0.0;3;;
K0026;;VEILLEUSE LED 1W;8433962920352;2.55;10.0;1.61;0.0;3;;
K0027;;VEILLEUSE LED 1W;8433962920376;3.30;10.0;2.07;0.0;3;;
K0028;;VEILLEUSE LED 1W;8433962920383;3.30;10.0;0.20;0.0;3;;
K0029;;LED SPHERIQUE G45 E27 4.9W;8433962920574;2.05;5.0;0.90;0.0;3;;
K0030;;LED SPHERIQUE G45 E27 4.9W;8433962920581;2.05;5.0;0.90;0.0;3;;
K0031;;LED SPHERIQUR G45 E27 4.9W;8433962920598;2.05;5.0;0.90;0.0;3;;
K0032;;LED SPHERIQUE G45 E27 4.9W;8433962920604;2.05;5.0;0.90;0.0;3;;
K0033;;LED LUMIERE FROIDE T100 30W;8433962920666;7.20;3.0;4.50;0.0;3;;
K0034;;LED LUMIERE FROIDE T140 50W;8433962920673;11.60;3.0;7.32;0.0;3;;
K0035;;LED STANDARD A65 E27 17W;8433962920864;3.05;6.0;1.91;0.0;3;;
K0036;;LED STANDARD A65 E27 18W;8433962920871;3.20;6.0;1.99;0.0;3;;
K0037;;LED STANDARD A70 E27 19W;8433962920888;3.40;6.0;2.13;0.0;3;;
K0038;;LED STANDARD A70 E27 19W;8433962920895;3.40;6.0;2.13;0.0;3;;
K0039;;LED STANDARD A70 E27 20W;8433962920901;3.80;6.0;2.04;0.0;3;;
K0040;;LED STANDARD A60 E27 4.9W;8433962920987;1.45;6.0;0.63;0.0;3;;
K0041;;LED STANDARD A60 E27 4.9W;8433962920994;1.45;6.0;0.63;0.0;3;;
K0042;;LED STANDARD A65 E27 17W;8433962921373;3.05;6.0;1.91;0.0;3;;
K0043;;LED STANDARD A70 E27 18W;8433962921380;3.15;6.0;1.99;0.0;3;;
K0044;;LED STANDARD A70 E27 20W;8433962921397;3.85;6.0;2.40;0.0;3;;
K0045;;LED 195T26 E14 2W;8433962922660;2.10;6.0;0.91;0.0;3;;
K0046;;LED 195T26 E14 2W;8433962922677;2.10;0.0;0.91;0.0;3;;
K0047;;LED 194G4N7 1.5W;8433962922684;1.30;6.0;0.58;0.0;3;;
K0048;;LED 194G9N4 2.0W;8433962922691;1.75;6.0;0.77;0.0;3;;
K0049;;VEILLEUSE LED 1W;8435147160027;1.95;4.0;1.22;0.0;3;;
K0050;;DOUILLE E14 BLANCHE;8433962169133;1.25;10.0;0.55;0.0;3;;
K0051;;DOUILLE E27 NOIR;8433962169140;1.35;10.0;0.65;0.0;3;;
K0052;;DOUILLE E27 BLANCHE;8433962169157;1.60;10.0;0.71;0.0;3;;
K0053;;DOUILLE E27 BLANCHE;8433962169164;1.55;10.0;0.61;0.0;3;;
K0054;;RONDELLE DE DOUILLE E14;8433962169171;1.25;10.0;0.48;0.0;3;;
K0055;;VEILLEUSE LED 1W;8433962169522;2.95;10.0;1.67;0.0;3;;
K0056;;HALOGENE R7S 120W;8435147179029;1.15;180.0;0.50;0.0;3;;
K0057;;HALOGENE R7S 230W;8435147179043;1.25;180.0;0.54;0.0;3;;
K0058;;ADAPTATEUR E14 VERS GU10 60W;8433962600513;1.35;12.0;0.58;0.0;3;;
K0059;;ADAPTATEUR E27 VERS E14 60W;8433962600537;1.10;12.0;0.49;0.0;3;;
K0060;;ADAPTATEUR GU10 VERS E14 60W;8433962600735;1.15;12.0;0.50;0.0;3;;
K0061;;ADAPTATEUR E27 VERS GU10 60W;8433962600742;1.50;12.0;0.67;0.0;3;;
K0062;;ADAPTATEUR GU10 VERS E27 60W;8433962602029;1.40;12.0;0.62;0.0;3;;
K0063;;ADAPTATEUR E14 VERS E27 60W;8433962602036;1.65;12.0;0.65;0.0;3;;
K0064;;DOUILLE E14 NOIR;8433962602425;1.00;10.0;0.43;0.0;3;;
K0065;;RONDELLE DE DOUILLE E14;8433962602449;1.30;10.0;0.57;0.0;3;;
K0066;;RONDELLE DE DOUILLE E27;8433962602463;1.70;10.0;0.73;0.0;3;;
K0067;;COMMUTATEUR AIR ETROIT ;8433962602562;1.50;10.0;0.67;0.0;3;;
K0068;;COMMUTATEUR AIR BLANC ;8433962602586;1.60;10.0;0.69;0.0;3;;
K0069;;COMMUTATEUR AIR NOIR ;8433962602593;1.60;10.0;0.69;0.0;3;;
k0070;;DOUILLE AVEC INTERRUPTEUR;8433962603606;1.85;10.0;1.16;0.0;3;;
K0071;;ADAPTATEUR E40 VERS E27 60W;8433962607062;2.00;12.0;0.87;0.0;3;;
K0072;;ADAPTATEUR E14 VERS G9 60W;8433962607079;2.25;12.0;0.98;0.0;3;;
K0073;;ADAPTATEUR E27 VERS G9 60W;8433962607086;2.20;12.0;0.99;0.0;3;;
K0074;;BOUGIE LED C37 E27 5W;8433962902228;1.45;6.0;0.64;0.0;3;;
K0075;;BOUGIE LED C37 E27 5W;8433962902235;1.45;6.0;0.64;0.0;3;;
K0076;;LED STANDARD A60 E27 8W;8433962902242;1.60;6.0;0.70;0.0;3;;
K0077;;LED STANDARD A60 E27 8W;8433962902259;1.60;6.0;0.64;0.0;3;;
K0078;;LED STANDARD A60 E27 10W;8433962902266;1.50;6.0;0.85;0.0;3;;
K0079;;LED STANDARD A60 E27 10W;8433962902273;1.50;6.0;0.85;0.0;3;;
K0080;;LED STANDARD A60 E27 13W;8433962902280;1.65;3.0;1.02;0.0;3;;
K0081;;LED STANDARD A60 E27 13W;8433962902297;1.65;6.0;1.02;0.0;3;;
K0082;;LED LUMIERE FROIDE GU10 6W;8433962902327;1.45;6.0;0.91;0.0;3;;
K0083;;LED LUMIERE CHAUDE GU10 6W;8433962902334;1.45;6.0;0.91;0.0;3;;
K0084;;LED LUMIERE FROIDE GU10 8W;8433962902341;1.60;6.0;1.01;0.0;3;;
K0085;;LED LUMIERE FROIDE MR16 6W;8433962902518;2.15;6.0;1.35;0.0;3;;
K0086;;LED LUMIERE CHAUDE MR16 6W;8433962902525;2.15;6.0;1.35;0.0;3;;
K0087;;LED LUMIERE FROIDE 3U E14 7W;8433962902822;2.25;5.0;1.36;0.0;3;;
K0088;;LED LUMIERE FROIDE 3U E27 7W;8433962902839;2.25;5.0;1.36;0.0;3;;
K0089;;LED LUMIERE FROIDE 3U E14 9W;8433962902846;2.60;5.0;1.66;0.0;3;;
K0090;;LED LUMIERE FROIDE 3U E27 9W;8433962902853;2.60;5.0;1.66;0.0;3;;
K0091;;LED LUMIERE FROIDE 3U E27 11W;8433962902860;3.05;5.0;1.89;0.0;3;;
K0092;;LED SPHERIQUE G45 E14 6W;8433962902914;1.80;6.0;0.79;0.0;3;;
K0093;;LED SPHERIQUE G45 E14 6W;8433962902921;1.80;6.0;0.79;0.0;3;;
K0094;;LED SPHERIQUE G45 E27 6W;8433962902945;1.80;6.0;0.79;0.0;3;;
K0095;;BOUGIE LED C37 E14 6W;8433962902952;1.75;6.0;0.77;0.0;3;;
K0096;;BOUGIE LED C37 E14 6W;8433962902969;1.75;6.0;0.77;0.0;3;;
K0097;;BOUGIE LED C37 E27 6W;8433962902983;1.75;6.0;0.77;0.0;3;;
K0098;;LED STANDARD A60 E27 15W;8433962902990;1.95;6.0;1.22;0.0;3;;
K0099;;LED STANDARD A60 E27 15W;8433962903003;1.95;6.0;1.22;0.0;3;;
K0100;;LED SPHERIQUE G45 E14 7W;8433962903010;1.85;6.0;0.82;0.0;3;;
K0101;;LED SPHERIQUE G45 E14 7W;8433962903027;1.85;6.0;0.82;0.0;3;;
K0102;;LED SPHERIQUE G45 E27 7W;8433962903034;1.85;6.0;0.82;0.0;3;;
